"grid_id","grouping"
100000300,"dt_location_grid"
100000301,"dt_location_grid"
100000302,"dt_location_grid"
100000303,"dt_location_grid"
100000304,"dt_location_grid"
100000305,"dt_location_grid"
100000306,"dt_location_grid"
100000307,"dt_location_grid"
100000308,"dt_location_grid"
100000309,"dt_location_grid"
100000310,"dt_location_grid"
100000311,"dt_location_grid"
100000312,"dt_location_grid"
100000313,"dt_location_grid"
100000314,"dt_location_grid"
100000315,"dt_location_grid"
100000316,"dt_location_grid"
100000317,"dt_location_grid"
100000318,"dt_location_grid"
100000319,"dt_location_grid"
100000320,"dt_location_grid"
100000321,"dt_location_grid"
100000322,"dt_location_grid"
100000323,"dt_location_grid"
100000324,"dt_location_grid"
100000325,"dt_location_grid"
100000326,"dt_location_grid"
100000327,"dt_location_grid"
100000328,"dt_location_grid"
100000329,"dt_location_grid"
100000330,"dt_location_grid"
100000331,"dt_location_grid"
100000332,"dt_location_grid"
100000333,"dt_location_grid"
100000334,"dt_location_grid"
100000335,"dt_location_grid"
100000336,"dt_location_grid"
100000337,"dt_location_grid"
100000338,"dt_location_grid"
100000339,"dt_location_grid"
100000340,"dt_location_grid"
100000341,"dt_location_grid"
100000342,"dt_location_grid"
100000343,"dt_location_grid"
100000344,"dt_location_grid"
100000345,"dt_location_grid"
100000346,"dt_location_grid"
100000347,"dt_location_grid"
100000348,"dt_location_grid"
100000349,"dt_location_grid"
100000350,"dt_location_grid"
100000351,"dt_location_grid"
100000352,"dt_location_grid"
100000353,"dt_location_grid"
100000354,"dt_location_grid"
100000355,"dt_location_grid"
100000356,"dt_location_grid"
100000357,"dt_location_grid"
100000358,"dt_location_grid"
100000359,"dt_location_grid"
100000360,"dt_location_grid"
100000361,"dt_location_grid"
100000362,"dt_location_grid"
100000363,"dt_location_grid"
100000364,"dt_location_grid"
100000365,"dt_location_grid"
100000366,"dt_location_grid"
100000367,"dt_location_grid"
100000368,"dt_location_grid"
100000369,"dt_location_grid"
100000370,"dt_location_grid"
100000371,"dt_location_grid"
100000372,"dt_location_grid"
100000373,"dt_location_grid"
100000374,"dt_location_grid"
100000375,"dt_location_grid"
100000376,"dt_location_grid"
100000377,"dt_location_grid"
100000378,"dt_location_grid"
100000379,"dt_location_grid"
100000380,"dt_location_grid"
100000381,"dt_location_grid"
100000382,"dt_location_grid"
100000383,"dt_location_grid"
100000384,"dt_location_grid"
100000385,"dt_location_grid"
100000386,"dt_location_grid"
100000387,"dt_location_grid"
100000388,"dt_location_grid"
100000389,"dt_location_grid"
100000390,"dt_location_grid"
100000391,"dt_location_grid"
100000392,"dt_location_grid"
100000393,"dt_location_grid"
100000394,"dt_location_grid"
100000395,"dt_location_grid"
100000396,"dt_location_grid"
100000397,"dt_location_grid"
100000398,"dt_location_grid"
100000399,"dt_location_grid"
100000400,"dt_location_grid"
100000401,"dt_location_grid"
100000402,"dt_location_grid"
100000403,"dt_location_grid"
100000404,"dt_location_grid"
100000405,"dt_location_grid"
100000406,"dt_location_grid"
100000407,"dt_location_grid"
100000408,"dt_location_grid"
100000409,"dt_location_grid"
100000410,"dt_location_grid"
100000411,"dt_location_grid"
100000412,"dt_location_grid"
100000413,"dt_location_grid"
100000414,"dt_location_grid"
100000415,"dt_location_grid"
100000416,"dt_location_grid"
100000417,"dt_location_grid"
100000418,"dt_location_grid"
100000419,"dt_location_grid"
100000420,"dt_location_grid"
100000421,"dt_location_grid"
100000422,"dt_location_grid"
100000423,"dt_location_grid"
100000424,"dt_location_grid"
100000425,"dt_location_grid"
100000426,"dt_location_grid"
100000427,"dt_location_grid"
100000428,"dt_location_grid"
100000429,"dt_location_grid"
100000430,"dt_location_grid"
100000431,"dt_location_grid"
100000432,"dt_location_grid"
100000433,"dt_location_grid"
100000434,"dt_location_grid"
100000435,"dt_location_grid"
100000436,"dt_location_grid"
100000437,"dt_location_grid"
100000438,"dt_location_grid"
100000439,"dt_location_grid"
100000440,"dt_location_grid"
100000441,"dt_location_grid"
100000442,"dt_location_grid"
100000443,"dt_location_grid"
100000444,"dt_location_grid"
100000445,"dt_location_grid"
100000446,"dt_location_grid"
100000447,"dt_location_grid"
100000448,"dt_location_grid"
100000449,"dt_location_grid"
100000450,"dt_location_grid"
100000451,"dt_location_grid"
100000452,"dt_location_grid"
100000453,"dt_location_grid"
100000454,"dt_location_grid"
100000455,"dt_location_grid"
100000456,"dt_location_grid"
100000457,"dt_location_grid"
100000458,"dt_location_grid"
100000459,"dt_location_grid"
100000460,"dt_location_grid"
100000461,"dt_location_grid"
100000462,"dt_location_grid"
100000463,"dt_location_grid"
100000464,"dt_location_grid"
100000465,"dt_location_grid"
100000466,"dt_location_grid"
100000467,"dt_location_grid"
100000468,"dt_location_grid"
100000469,"dt_location_grid"
100000470,"dt_location_grid"
100000471,"dt_location_grid"
100000472,"dt_location_grid"
100000473,"dt_location_grid"
100000474,"dt_location_grid"
100000475,"dt_location_grid"
100000476,"dt_location_grid"
100000477,"dt_location_grid"
100000478,"dt_location_grid"
100000479,"dt_location_grid"
100000480,"dt_location_grid"
100000481,"dt_location_grid"
100000482,"dt_location_grid"
100000483,"dt_location_grid"
100000484,"dt_location_grid"
100000485,"dt_location_grid"
100000486,"dt_location_grid"
100000487,"dt_location_grid"
100000488,"dt_location_grid"
100000489,"dt_location_grid"
100000490,"dt_location_grid"
100000491,"dt_location_grid"
100000492,"dt_location_grid"
100000493,"dt_location_grid"
100000494,"dt_location_grid"
100000495,"dt_location_grid"
100000496,"dt_location_grid"
100000497,"dt_location_grid"
100000498,"dt_location_grid"
100000499,"dt_location_grid"
100000500,"dt_location_grid"
100000501,"dt_location_grid"
100000502,"dt_location_grid"
100000503,"dt_location_grid"
100000504,"dt_location_grid"
100000505,"dt_location_grid"
100000506,"dt_location_grid"
100000507,"dt_location_grid"
100000508,"dt_location_grid"
100000509,"dt_location_grid"
100000510,"dt_location_grid"
100000511,"dt_location_grid"
100000512,"dt_location_grid"
100000513,"dt_location_grid"
100000514,"dt_location_grid"
100000515,"dt_location_grid"
100000516,"dt_location_grid"
100000517,"dt_location_grid"
100000518,"dt_location_grid"
100000519,"dt_location_grid"
100000520,"dt_location_grid"
100000521,"dt_location_grid"
100000522,"dt_location_grid"
100000523,"dt_location_grid"
100000524,"dt_location_grid"
100000525,"dt_location_grid"
100000526,"dt_location_grid"
100000527,"dt_location_grid"
100000528,"dt_location_grid"
100000529,"dt_location_grid"
100000530,"dt_location_grid"
100000531,"dt_location_grid"
100000532,"dt_location_grid"
100000533,"dt_location_grid"
100000534,"dt_location_grid"
100000535,"dt_location_grid"
100000536,"dt_location_grid"
100000537,"dt_location_grid"
100000538,"dt_location_grid"
100000539,"dt_location_grid"
